Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
NetUtils.java,2,2,3,3,1,21,0,12,9,1,38,939,67,510,368,301,132,208,8,8,11,11,8,3,0.721569,102,102,116,116,52
NetworkTopology.java,3,3,3,3,2,18,0,12,5,3,54,1171,72,744,363,526,174,401,13,13,18,18,10,5,0.487903,168,168,200,200,108
NetworkTopologyWithNodeGroup.java,2,2,3,3,1,16,0,12,3,2,19,373,27,243,103,149,40,119,9,9,11,11,5,4,0.423868,55,55,64,64,33
Node.java,0,0,0,0,0,0,0,0,0,1,7,64,9,14,41,11,11,0,0,0,0,0,0,0,2.92857,0,0,0,0,0
NodeBase.java,1,1,1,1,1,8,0,5,2,1,19,214,26,112,80,78,36,46,5,5,5,5,3,2,0.714286,30,30,31,31,23
ScriptBasedMapping.java,1,1,2,2,1,12,0,8,3,2,15,289,30,151,109,99,48,59,7,7,8,8,5,2,0.721854,29,29,30,30,23
ScriptBasedMappingWithDependency.java,1,1,1,1,1,11,0,7,4,2,9,177,22,85,70,53,27,33,4,4,5,5,3,2,0.823529,16,16,17,17,11
SocketIOWithTimeout.java,3,3,4,3,2,23,2,14,6,4,16,457,66,256,139,177,70,120,10,10,14,14,6,4,0.542969,55,53,61,59,32
SocketInputStream.java,1,1,1,1,1,8,0,4,4,2,13,180,19,77,84,50,30,21,3,3,3,3,1,1,1.09091,15,15,15,15,13
SocketInputWrapper.java,1,1,1,1,1,14,0,7,6,1,3,88,8,38,42,25,15,10,2,2,2,2,1,1,1.10526,5,5,5,5,3
SocketOutputStream.java,1,1,1,1,1,13,0,7,6,2,14,267,24,123,120,79,41,43,7,7,7,7,1,3,0.97561,24,24,24,24,14
SocksSocketFactory.java,1,1,1,1,1,8,0,6,1,1,12,160,24,102,34,70,37,40,7,7,7,7,7,2,0.333333,20,20,21,21,18
StandardSocketFactory.java,1,1,1,1,1,8,0,6,2,1,8,117,17,62,38,40,23,21,3,3,3,3,3,1,0.612903,10,10,10,10,10
TableMapping.java,2,2,2,2,1,10,0,9,0,2,9,166,19,112,35,74,38,44,6,6,7,7,3,4,0.3125,19,19,20,20,11
package.html,0,0,0,0,0,0,0,0,0,0,0,23,4,0,14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
DomainSocket.java,1,1,1,1,1,12,0,9,3,4,49,624,64,381,179,257,115,154,10,10,10,10,1,4,0.469816,54,54,54,54,31
DomainSocketWatcher.java,3,3,3,3,1,20,0,17,3,7,26,577,45,379,154,255,81,193,19,19,21,21,11,6,0.406332,67,67,69,69,35
AccessControlException.java,1,1,1,1,1,8,0,2,6,1,3,61,6,16,39,12,9,3,1,1,1,1,1,0,2.4375,3,3,3,3,3
AnnotatedSecurityInfo.java,1,1,1,1,1,4,0,4,0,1,2,40,7,13,20,8,6,2,1,1,1,1,1,0,1.53846,2,2,2,2,2
AuthenticationFilterInitializer.java,3,3,3,3,1,23,2,16,5,1,2,97,11,45,41,33,21,18,5,5,5,5,1,2,0.911111,6,6,6,6,2
CompositeGroupsMapping.java,2,2,2,2,1,11,0,8,2,1,8,166,23,95,48,70,46,36,5,5,6,6,4,3,0.505263,16,16,18,18,11
Credentials.java,1,1,1,1,1,11,0,8,3,1,26,414,40,254,120,188,99,111,5,5,7,7,1,3,0.472441,48,48,51,51,26
GroupMappingServiceProvider.java,0,0,0,0,0,0,0,0,0,1,3,55,4,14,37,11,11,0,0,0,0,0,0,0,2.64286,0,0,0,0,0
Groups.java,1,1,1,1,1,13,0,10,2,5,25,469,47,328,94,200,112,111,6,6,6,6,4,2,0.286585,48,48,49,49,28
HadoopKerberosName.java,2,2,2,2,1,14,0,9,5,1,3,85,6,42,37,29,16,15,4,3,4,3,1,2,0.880952,7,6,7,6,3
HttpCrossOriginFilterInitializer.java,1,1,1,1,1,8,0,7,0,1,4,74,11,46,17,32,23,15,2,2,2,2,1,1,0.369565,6,6,6,6,4
IdMappingConstant.java,0,0,0,0,0,0,0,0,0,1,0,36,4,10,24,9,9,0,0,0,0,0,0,0,2.4,0,0,0,0,0
IdMappingServiceProvider.java,0,0,0,0,0,0,0,0,0,1,6,56,9,16,31,13,13,0,0,0,0,0,0,0,1.9375,0,0,0,0,0
JniBasedUnixGroupsMapping.java,1,1,1,1,1,7,0,5,1,1,6,100,13,48,39,29,18,12,3,3,3,3,1,2,0.8125,6,6,6,6,4
JniBasedUnixGroupsMappingWithFallback.java,1,1,1,1,1,5,0,5,0,1,4,64,11,36,17,23,14,10,3,3,3,3,1,1,0.472222,6,6,6,6,4
JniBasedUnixGroupsNetgroupMapping.java,2,2,3,3,1,17,0,10,7,1,5,130,13,67,50,42,22,23,5,5,5,5,1,3,0.746269,11,11,12,12,4
JniBasedUnixGroupsNetgroupMappingWithFallback.java,1,1,1,1,1,5,0,5,0,1,4,63,11,35,17,22,13,10,3,3,3,3,1,1,0.485714,6,6,6,6,4
KDiag.java,2,2,2,2,1,19,0,13,5,2,45,1097,92,716,295,458,193,304,11,11,11,11,1,3,0.412011,110,110,115,115,45
KerberosAuthException.java,1,1,1,1,1,4,0,4,0,1,13,118,17,73,28,51,26,26,6,6,6,6,1,1,0.383562,18,18,18,18,13
KerberosInfo.java,0,0,0,0,0,0,0,0,0,1,2,37,4,12,21,7,7,0,0,0,0,0,0,0,1.75,0,0,0,0,0
LdapGroupsMapping.java,3,3,4,4,1,27,1,20,6,1,14,652,60,389,206,268,146,152,9,9,11,11,3,3,0.529563,49,49,56,56,18
NetgroupCache.java,1,1,1,1,1,11,0,6,5,1,6,115,9,52,54,37,23,19,4,4,4,4,1,3,1.03846,11,11,11,11,6
NullGroupsMapping.java,1,1,1,1,1,7,0,3,4,1,3,50,4,15,31,8,7,1,1,1,1,1,1,0,2.06667,3,3,3,3,3
ProviderUtils.java,3,3,3,3,1,22,0,15,6,1,8,250,17,160,75,98,45,65,11,11,11,11,3,5,0.46875,28,28,28,28,10
RefreshUserMappingsProtocol.java,0,0,0,0,0,0,0,0,0,1,2,56,6,18,32,11,11,0,0,0,0,0,0,0,1.77778,0,0,0,0,0
SaslInputStream.java,3,3,3,3,1,21,0,11,9,1,14,384,21,196,169,142,52,95,9,9,9,9,6,2,0.862245,43,43,45,45,24
SaslOutputStream.java,2,2,2,2,1,19,0,10,9,1,8,218,15,102,103,71,31,44,6,6,6,6,1,2,1.0098,18,18,20,20,8
SaslPlainServer.java,1,1,1,1,1,7,0,7,0,3,13,159,18,123,19,74,35,43,8,8,8,8,1,2,0.154472,24,24,25,25,13
SaslPropertiesResolver.java,1,1,1,1,1,9,0,5,3,1,6,106,10,50,46,36,24,14,2,2,2,2,1,1,0.92,7,7,7,7,6
SaslRpcClient.java,3,3,4,3,1,21,0,17,4,4,25,693,41,508,152,343,153,230,16,13,16,13,6,4,0.299213,95,91,101,97,36
SaslRpcServer.java,2,2,2,2,1,10,0,9,0,7,23,413,38,338,40,210,110,118,13,13,13,13,6,3,0.118343,60,57,61,58,34
SecurityInfo.java,0,0,0,0,0,0,0,0,0,1,2,50,6,11,33,8,8,0,0,0,0,0,0,0,3.0,0,0,0,0,0
SecurityUtil.java,2,2,2,2,1,15,0,9,5,4,37,723,62,413,251,258,121,163,9,9,9,9,5,3,0.607748,85,85,93,93,51
ShellBasedIdMapping.java,2,2,2,2,1,13,0,12,1,3,37,712,68,509,138,315,116,228,9,9,10,10,6,4,0.27112,93,93,105,105,47
ShellBasedUnixGroupsMapping.java,2,2,2,2,1,15,0,9,6,2,12,250,18,134,98,80,40,51,6,6,6,6,6,3,0.731343,25,25,26,26,20
ShellBasedUnixGroupsNetgroupMapping.java,2,2,2,2,1,19,0,10,8,1,5,145,13,69,63,46,27,26,5,5,5,5,1,3,0.913043,11,11,11,11,5
UGIExceptionMessages.java,1,1,1,1,1,2,0,2,0,1,1,46,3,21,22,14,14,0,1,1,1,1,1,0,1.04762,1,1,1,1,1
User.java,1,1,1,1,1,6,0,4,1,1,13,135,18,73,44,48,26,22,3,3,5,5,3,1,0.60274,16,16,18,18,15
UserGroupInformation.java,2,2,2,2,1,15,0,11,3,9,101,1938,156,1343,442,859,321,630,15,15,16,16,8,5,0.329114,252,252,278,278,137
WhitelistBasedResolver.java,2,2,2,2,1,13,1,10,1,1,4,150,21,71,58,52,34,22,3,3,3,3,1,1,0.816901,9,9,9,9,4
AbstractJavaKeyStoreProvider.java,1,1,1,1,1,8,0,8,0,1,34,360,41,283,36,179,80,103,5,5,5,5,5,3,0.127208,48,48,48,48,32
CredentialProvider.java,1,1,1,1,1,8,0,4,3,2,13,161,18,61,82,42,26,17,3,3,3,3,1,2,1.34426,10,10,10,10,8
CredentialProviderFactory.java,6,6,6,6,5,26,0,26,0,1,2,78,7,49,22,33,22,15,6,6,6,6,5,4,0.44898,6,6,6,6,5
CredentialShell.java,3,3,3,3,2,13,0,12,0,6,25,440,44,353,44,230,79,160,14,14,16,16,14,4,0.124646,69,69,71,71,51
JavaKeyStoreProvider.java,1,1,1,1,1,5,0,4,0,2,9,105,14,62,29,39,27,14,2,2,2,2,1,1,0.467742,10,10,10,10,9
LocalJavaKeyStoreProvider.java,2,2,3,3,1,13,0,12,1,2,11,215,15,164,36,107,49,67,10,10,10,10,1,5,0.219512,32,32,33,33,11
UserProvider.java,1,1,1,1,1,7,0,7,0,2,9,120,14,84,23,52,31,26,2,2,2,2,1,1,0.27381,14,14,14,14,9
AccessControlList.java,2,2,2,2,1,12,0,7,4,2,22,360,32,203,127,137,59,84,7,7,9,9,5,3,0.625616,49,49,56,56,28
AuthorizationException.java,1,1,1,1,1,5,0,3,1,1,7,80,11,34,35,20,16,4,1,1,1,1,1,0,1.02941,7,7,7,7,7
DefaultImpersonationProvider.java,2,2,2,2,1,11,0,8,2,1,11,193,27,123,43,81,47,47,5,5,7,7,1,2,0.349593,23,23,25,25,11
ImpersonationProvider.java,0,0,0,0,0,0,0,0,0,1,2,49,6,12,31,8,8,0,0,0,0,0,0,0,2.58333,0,0,0,0,0
PolicyProvider.java,1,1,1,1,1,4,0,4,0,2,2,56,6,18,32,10,9,2,1,1,1,1,1,0,1.77778,1,1,1,1,1
ProxyServers.java,2,2,2,2,1,6,0,6,0,1,3,53,7,28,18,22,14,10,3,3,3,3,1,2,0.642857,6,6,6,6,3
ProxyUsers.java,1,1,1,1,1,11,0,5,5,1,7,124,14,53,57,33,21,14,2,2,2,2,1,1,1.07547,8,8,9,9,7
RefreshAuthorizationPolicyProtocol.java,0,0,0,0,0,0,0,0,0,1,1,48,5,16,27,10,10,0,0,0,0,0,0,0,1.6875,0,0,0,0,0
Service.java,1,1,1,1,1,6,0,3,2,1,3,58,6,20,32,14,10,4,1,1,1,1,1,0,1.6,3,3,3,3,3
ServiceAuthorizationManager.java,2,2,2,2,1,15,0,13,1,1,10,239,27,166,46,94,62,56,9,9,17,17,1,3,0.277108,21,21,29,29,10
package-info.java,0,0,0,0,0,0,0,0,0,0,0,22,0,5,17,3,3,0,0,0,0,0,0,0,3.4,0,0,0,0,0
CrossOriginFilter.java,2,2,2,2,1,10,0,10,0,1,15,259,32,203,24,142,70,87,10,10,10,10,7,4,0.118227,37,37,37,37,25
RestCsrfPreventionFilter.java,1,1,1,1,1,11,0,7,3,3,17,277,28,146,103,99,65,41,4,4,4,4,4,2,0.705479,22,22,24,24,16
XFrameOptionsFilter.java,1,1,1,1,1,8,0,5,2,2,12,167,18,94,55,55,33,23,2,2,2,2,1,1,0.585106,20,20,20,20,12
package-info.java,0,0,0,0,0,0,0,0,0,0,0,22,0,5,17,3,3,0,0,0,0,0,0,0,3.4,0,0,0,0,0
RefreshAuthorizationPolicyProtocolClientSideTranslatorPB.java,1,1,1,1,1,6,0,6,0,1,4,74,11,45,18,26,20,7,2,2,2,2,1,1,0.4,5,5,5,5,4
RefreshAuthorizationPolicyProtocolPB.java,0,0,0,0,0,0,0,0,0,1,0,37,3,17,17,8,8,0,0,0,0,0,0,0,1.0,0,0,0,0,0
RefreshAuthorizationPolicyProtocolServerSideTranslatorPB.java,1,1,1,1,1,7,0,7,0,1,2,55,9,29,17,17,12,6,2,2,2,2,1,1,0.586207,3,3,3,3,2
RefreshUserMappingsProtocolClientSideTranslatorPB.java,1,1,1,1,1,6,0,6,0,1,5,88,13,57,18,31,22,11,2,2,2,2,1,1,0.315789,7,7,7,7,5
RefreshUserMappingsProtocolPB.java,0,0,0,0,0,0,0,0,0,1,0,37,3,17,17,8,8,0,0,0,0,0,0,0,1.0,0,0,0,0,0
RefreshUserMappingsProtocolServerSideTranslatorPB.java,1,1,1,1,1,9,0,9,0,1,3,74,11,46,17,25,16,11,2,2,2,2,1,1,0.369565,5,5,5,5,3
FileBasedKeyStoresFactory.java,2,2,2,2,1,23,1,16,6,1,8,285,26,179,80,105,61,62,12,12,13,13,1,2,0.446927,22,22,23,23,8
KeyStoresFactory.java,0,0,0,0,0,0,0,0,0,1,4,67,8,16,43,13,13,0,0,0,0,0,0,0,2.6875,0,0,0,0,0
ReloadingX509TrustManager.java,2,2,2,2,1,13,0,10,2,1,10,208,20,141,47,95,50,53,5,5,6,6,3,3,0.333333,22,22,23,23,12
SSLFactory.java,1,1,1,1,0,13,0,9,4,2,14,326,28,201,97,138,71,77,6,6,6,6,1,2,0.482587,30,30,30,30,14
SSLHostnameVerifier.java,2,2,3,3,1,15,0,11,3,8,31,602,61,331,210,223,109,150,18,18,24,24,4,4,0.634441,65,65,73,73,31
DtFetcher.java,0,0,0,0,0,0,0,0,0,1,3,41,5,10,26,8,8,0,0,0,0,0,0,0,2.6,0,0,0,0,0
DtFileOperations.java,2,2,3,3,1,15,0,10,4,1,14,294,22,177,99,119,66,72,7,7,7,7,1,3,0.559322,35,35,42,42,14
DtUtilShell.java,2,2,2,2,1,9,0,8,0,7,24,363,38,287,41,194,89,109,21,21,23,23,11,4,0.142857,61,61,67,67,39
SecretManager.java,1,1,1,1,1,11,0,5,6,3,10,190,18,78,94,47,30,19,2,2,2,2,1,1,1.20513,9,9,9,9,7
Token.java,1,1,1,1,1,9,0,6,2,3,44,541,55,333,153,225,96,146,5,5,7,7,4,2,0.459459,68,68,75,75,52
TokenIdentifier.java,2,2,2,2,1,13,0,7,6,1,4,84,9,32,43,24,17,8,2,2,2,2,1,1,1.34375,4,4,4,4,2
TokenInfo.java,0,0,0,0,0,0,0,0,0,1,1,36,4,11,21,6,6,0,0,0,0,0,0,0,1.90909,0,0,0,0,0
TokenRenewer.java,0,0,0,0,0,0,0,0,0,1,4,69,8,18,43,11,11,0,0,0,0,0,0,0,2.38889,0,0,0,0,0
TokenSelector.java,0,0,0,0,0,0,0,0,0,1,1,38,4,11,23,7,7,0,0,0,0,0,0,0,2.09091,0,0,0,0,0
AbstractDelegationTokenIdentifier.java,1,1,1,1,1,7,0,7,0,1,26,266,32,203,31,126,55,75,4,4,9,9,3,2,0.152709,38,38,47,47,27
AbstractDelegationTokenSecretManager.java,1,1,1,1,1,11,0,8,3,3,48,711,66,452,195,297,133,205,7,7,8,8,1,4,0.431416,84,84,88,88,48
AbstractDelegationTokenSelector.java,2,2,3,3,2,9,0,9,0,1,2,61,6,34,21,20,13,7,4,4,5,5,4,2,0.617647,5,5,6,6,5
DelegationKey.java,1,1,2,2,1,7,0,6,0,1,12,145,18,102,25,69,33,38,3,3,6,6,3,2,0.245098,20,20,24,24,14
ZKDelegationTokenSecretManager.java,3,3,3,3,1,18,0,17,0,5,42,937,64,800,75,476,195,342,14,14,15,15,5,4,0.09375,138,134,145,141,51
package-info.java,0,0,0,0,0,0,0,0,0,0,0,22,0,5,17,3,3,0,0,0,0,0,0,0,3.4,0,0,0,0,0
DelegationTokenAuthenticatedURL.java,1,1,1,1,1,16,0,8,8,2,21,460,31,208,221,119,57,70,7,7,9,9,1,4,1.0625,35,35,38,38,21
DelegationTokenAuthenticationFilter.java,2,2,3,3,1,16,0,13,2,3,13,310,26,209,75,136,79,75,7,7,8,8,5,3,0.358852,35,35,39,39,17
DelegationTokenAuthenticationHandler.java,3,3,3,3,1,20,0,18,2,1,14,416,32,312,72,195,94,130,23,21,25,23,6,6,0.230769,46,44,49,47,19
DelegationTokenAuthenticator.java,1,1,2,2,0,14,0,9,4,2,14,329,26,211,92,128,75,68,12,12,14,14,1,4,0.436019,29,29,32,32,14
DelegationTokenIdentifier.java,1,1,1,1,1,8,0,4,4,1,3,64,7,23,34,14,10,4,1,1,1,1,1,0,1.47826,3,3,3,3,3
DelegationTokenManager.java,1,1,1,1,1,7,0,7,0,3,16,222,32,159,31,98,58,48,3,3,3,3,1,2,0.194969,23,23,23,23,16
HttpUserGroupInformation.java,1,1,1,1,1,10,0,4,6,1,1,43,5,11,27,7,6,1,1,1,1,1,1,0,2.45455,1,1,1,1,1
KerberosDelegationTokenAuthenticationHandler.java,1,1,1,1,1,4,0,4,0,1,1,54,4,14,36,8,7,1,1,1,1,1,1,0,2.57143,1,1,1,1,1
KerberosDelegationTokenAuthenticator.java,1,1,1,1,1,6,0,6,0,2,2,46,3,18,25,10,8,2,1,1,1,1,1,0,1.38889,2,2,2,2,2
MultiSchemeDelegationTokenAuthenticationHandler.java,3,3,3,3,2,22,1,13,7,1,4,182,18,85,79,57,36,26,7,7,7,7,6,4,0.929412,12,12,12,12,9
PseudoDelegationTokenAuthenticationHandler.java,1,1,1,1,1,4,0,4,0,1,1,55,4,15,36,9,8,1,1,1,1,1,1,0,2.4,1,1,1,1,1
PseudoDelegationTokenAuthenticator.java,1,1,1,1,1,10,0,10,0,2,2,54,5,23,26,13,9,4,2,2,2,2,1,1,1.13043,3,3,3,3,2
ServletUtils.java,5,5,5,5,5,26,0,16,10,1,1,62,4,28,30,21,14,10,5,5,5,5,5,3,1.07143,5,5,5,5,5
package-info.java,0,0,0,0,0,0,0,0,0,0,0,22,0,5,17,3,3,0,0,0,0,0,0,0,3.4,0,0,0,0,0
AbstractService.java,1,1,1,1,1,11,0,7,4,1,31,500,51,261,188,160,62,109,6,6,6,6,1,4,0.720307,54,54,54,54,31
CompositeService.java,2,2,2,2,1,10,0,7,2,2,11,187,21,103,63,74,36,47,6,6,9,9,1,3,0.61165,23,23,26,26,11
LifecycleEvent.java,0,0,0,0,0,0,0,0,0,1,0,43,5,11,27,8,8,0,0,0,0,0,0,0,2.45455,0,0,0,0,0
LoggingStateChangeListener.java,1,1,1,1,1,8,0,4,4,1,3,63,8,23,32,15,11,5,1,1,1,1,1,0,1.3913,3,3,3,3,3
Service.java,0,0,0,0,0,3,0,2,1,2,19,225,32,47,146,35,31,4,1,1,1,1,1,0,3.10638,3,3,3,3,3
ServiceOperations.java,1,1,1,1,1,11,0,5,6,2,8,154,15,57,82,37,21,18,2,2,2,2,1,1,1.4386,12,12,12,12,8
ServiceStateChangeListener.java,0,0,0,0,0,0,0,0,0,1,1,50,5,8,37,5,5,0,0,0,0,0,0,0,4.625,0,0,0,0,0
ServiceStateException.java,1,1,1,1,1,8,0,4,4,1,5,81,9,31,41,19,10,9,2,2,2,2,1,1,1.32258,7,7,7,7,5
ServiceStateModel.java,1,1,1,1,1,11,0,5,6,1,9,162,16,61,89,32,18,14,2,2,2,2,1,1,1.45902,12,12,12,12,9
package-info.java,0,0,0,0,0,0,0,0,0,0,0,21,1,3,17,2,2,0,0,0,0,0,0,0,5.66667,0,0,0,0,0
CommandShell.java,1,1,1,1,1,6,0,6,0,2,12,114,19,63,32,45,22,23,4,4,5,5,3,2,0.507937,12,12,13,13,10
GetGroupsBase.java,1,1,1,1,1,13,0,8,4,1,5,107,12,47,48,34,21,15,4,4,4,4,1,2,1.02128,7,7,7,7,4
GetUserMappingsProtocol.java,0,0,0,0,0,0,0,0,0,1,1,47,5,12,30,8,8,0,0,0,0,0,0,0,2.5,0,0,0,0,0
TableListing.java,2,2,2,2,1,10,0,8,2,4,17,284,27,185,73,147,60,92,15,15,15,15,7,5,0.394595,43,43,43,43,23
package-info.java,0,0,0,0,0,0,0,0,0,0,0,18,0,1,17,1,1,0,0,0,0,0,0,0,17.0,0,0,0,0,0
GetUserMappingsProtocolClientSideTranslatorPB.java,1,1,1,1,1,6,0,6,0,1,4,70,9,43,18,28,21,8,2,2,2,2,1,1,0.418605,5,5,5,5,4
GetUserMappingsProtocolPB.java,0,0,0,0,0,0,0,0,0,1,0,37,3,17,17,8,8,0,0,0,0,0,0,0,1.0,0,0,0,0,0
GetUserMappingsProtocolServerSideTranslatorPB.java,2,2,2,2,1,10,0,10,0,1,2,58,8,33,17,21,14,8,3,3,3,3,1,1,0.515152,4,4,4,4,2
SpanReceiverInfo.java,1,1,1,1,1,3,0,3,0,2,6,64,10,37,17,26,18,9,1,1,1,1,1,0,0.459459,6,6,6,6,6
SpanReceiverInfoBuilder.java,1,1,1,1,1,3,0,3,0,1,3,42,5,20,17,14,10,4,1,1,1,1,1,0,0.85,3,3,3,3,3
TraceAdmin.java,3,3,4,4,2,25,0,25,0,1,6,212,11,181,20,126,57,89,10,10,11,11,8,2,0.110497,23,23,24,24,17
TraceAdminProtocol.java,0,0,0,0,0,0,0,0,0,1,3,69,6,24,39,16,16,0,0,0,0,0,0,0,1.625,0,0,0,0,0
TraceAdminProtocolPB.java,0,0,0,0,0,0,0,0,0,1,0,38,3,18,17,9,9,0,0,0,0,0,0,0,0.944444,0,0,0,0,0
TraceAdminProtocolServerSideTranslatorPB.java,1,1,1,1,1,9,0,9,0,1,7,118,10,91,17,53,32,25,3,3,3,3,1,2,0.186813,13,13,13,13,7
TraceAdminProtocolTranslatorPB.java,1,1,1,1,1,9,0,9,0,1,6,105,9,79,17,51,34,24,3,3,3,3,1,2,0.21519,11,11,11,11,6
TraceUtils.java,1,1,1,1,1,11,0,11,0,2,5,75,7,48,20,33,20,17,2,2,2,2,1,1,0.416667,9,9,9,9,5
TracerConfigurationManager.java,2,2,2,2,1,13,0,13,0,1,4,100,8,71,21,50,28,27,3,3,3,3,3,2,0.295775,9,9,9,9,6
ApplicationClassLoader.java,5,5,6,6,1,21,1,18,2,1,7,245,26,177,47,114,45,77,11,11,14,14,6,5,0.265537,37,37,45,45,12
AsyncDiskService.java,2,2,2,2,1,16,1,10,4,2,6,160,23,82,55,58,36,30,3,3,3,3,3,2,0.670732,12,12,12,12,8
AutoCloseableLock.java,1,1,1,1,1,13,0,3,9,1,8,146,12,38,96,26,15,11,2,2,2,2,1,1,2.52632,9,9,9,9,8
BasicDiskValidator.java,1,1,1,1,1,4,0,4,0,1,1,34,4,10,20,7,6,1,1,1,1,1,1,0,2.0,1,1,1,1,1
CacheableIPList.java,1,1,1,1,1,7,0,6,2,1,5,76,7,36,34,24,10,14,3,3,4,4,1,2,0.944444,8,8,9,9,5
ChunkedArrayList.java,1,1,1,1,1,8,0,7,0,2,14,205,27,111,67,77,40,42,4,4,4,4,3,2,0.603604,21,21,21,21,16
ClassUtil.java,5,5,5,5,4,30,0,21,9,1,1,60,4,30,26,22,13,14,5,5,5,5,4,4,0.866667,5,5,5,5,4
Classpath.java,4,4,6,6,4,32,2,22,7,1,2,125,11,68,46,44,21,28,8,8,12,12,8,2,0.676471,9,9,13,13,9
CloseableReferenceCount.java,1,1,1,1,1,10,0,5,5,1,7,125,11,46,68,33,19,19,4,4,4,4,3,2,1.47826,12,12,12,12,9
CombinedIPWhiteList.java,3,3,3,3,2,15,1,13,0,1,2,60,8,35,17,23,12,14,5,5,5,5,4,2,0.485714,7,7,7,7,5
ComparableVersion.java,2,2,2,2,1,13,1,11,1,5,27,478,72,318,98,174,72,120,13,13,16,16,8,4,0.308176,65,57,71,63,41
ConfTest.java,4,4,4,4,1,16,1,15,0,3,16,368,42,305,21,217,107,152,18,18,20,20,5,5,0.0688525,64,64,68,68,23
CpuTimeTracker.java,1,1,1,1,1,12,0,8,4,1,5,115,12,57,46,43,19,25,3,3,4,4,1,1,0.807018,7,7,8,8,5
Daemon.java,1,1,1,1,1,4,0,4,0,2,5,72,12,35,26,22,12,10,1,1,1,1,1,0,0.742857,5,5,5,5,5
DataChecksum.java,1,1,2,1,1,10,0,8,1,3,36,523,62,364,100,241,99,162,5,5,6,6,5,3,0.274725,70,68,76,74,47
DirectBufferPool.java,3,3,3,3,2,18,1,11,6,1,3,109,11,51,48,37,22,22,4,4,4,4,4,2,0.941176,9,9,9,9,6
DiskChecker.java,1,1,2,2,1,16,0,8,7,5,17,333,30,169,135,108,53,61,5,5,7,7,4,3,0.798817,29,29,35,35,20
DiskValidator.java,0,0,0,0,0,0,0,0,0,1,1,41,3,10,28,7,7,0,0,0,0,0,0,0,2.8,0,0,0,0,0
DiskValidatorFactory.java,2,2,2,2,1,16,1,11,4,1,3,88,9,47,32,26,14,14,3,3,3,3,1,2,0.680851,7,7,7,7,3
ExitUtil.java,1,1,1,1,1,8,0,4,4,3,16,203,20,90,93,65,35,33,3,3,3,3,1,2,1.03333,20,20,20,20,16
FileBasedIPList.java,3,3,3,3,1,15,0,13,1,1,4,115,9,73,33,50,26,27,6,6,6,6,4,5,0.452055,12,12,13,13,7
FindClass.java,2,2,2,2,1,14,0,9,5,1,17,388,32,186,170,134,55,88,7,7,7,7,3,2,0.913978,35,35,35,35,19
GSet.java,0,0,0,0,0,0,0,0,0,1,7,104,10,16,78,14,14,1,0,0,0,0,0,0,4.875,0,0,0,0,0
GSetByHashMap.java,1,1,1,1,1,4,0,4,0,1,9,79,12,47,20,27,16,11,2,2,2,2,1,1,0.425532,10,10,10,10,9
GenericOptionsParser.java,3,3,3,3,1,26,0,17,8,1,17,593,34,340,221,215,92,155,15,15,16,16,3,4,0.65,59,59,64,64,19
GenericsUtil.java,1,1,1,1,1,12,0,5,6,1,3,75,10,25,40,18,12,8,2,2,2,2,1,1,1.6,4,4,4,4,3
HeapSort.java,3,3,3,3,2,10,0,9,1,1,4,75,6,44,25,37,14,24,5,5,6,6,5,3,0.568182,12,12,13,13,8
HostsFileReader.java,2,2,2,2,1,13,0,13,0,1,18,328,25,269,34,192,84,132,7,7,7,7,5,5,0.126394,40,40,42,42,22
HttpExceptionUtils.java,2,2,2,2,1,20,0,14,5,1,6,185,14,113,58,78,45,50,8,8,8,8,1,4,0.513274,15,15,15,15,6
IPList.java,0,0,0,0,0,0,0,0,0,1,1,33,3,8,22,5,5,0,0,0,0,0,0,0,2.75,0,0,0,0,0
IdGenerator.java,0,0,0,0,0,0,0,0,0,1,1,31,3,6,22,4,4,0,0,0,0,0,0,0,3.66667,0,0,0,0,0
IdentityHashStore.java,2,2,2,2,1,11,0,8,2,2,12,199,19,114,66,86,36,54,4,4,4,4,4,3,0.578947,27,27,27,27,16
IndexedSortable.java,0,0,0,0,0,0,0,0,0,1,2,41,4,9,28,6,6,0,0,0,0,0,0,0,3.11111,0,0,0,0,0
IndexedSorter.java,0,0,0,0,0,0,0,0,0,1,2,51,5,9,37,6,6,0,0,0,0,0,0,0,4.11111,0,0,0,0,0
InstrumentedLock.java,1,1,1,1,1,8,0,7,1,1,14,197,22,121,54,79,41,41,5,5,5,5,5,3,0.446281,20,20,20,20,18
InstrumentedReadLock.java,1,1,1,1,1,7,0,6,0,2,5,92,10,49,33,27,17,14,2,2,2,2,1,1,0.673469,7,7,7,7,5
InstrumentedReadWriteLock.java,1,1,1,1,1,5,0,5,0,1,3,58,7,29,22,18,14,5,1,1,1,1,1,0,0.758621,3,3,3,3,3
